intent,Rid,Request
atis_abbreviation,3445,what does us stand for
atis_airfare,3446,show me the fares from dallas to san francisco
atis_flight,3447,baltimore to philadelphia
atis_abbreviation,3448,what does the fare code f and fn mean
atis_flight,3449,find the flights from boston to san francisco leaving after 6 pm
atis_airfare,3450,could you please tell me the cheapest fare from atlanta to boston
atis_airfare,3451,show me all economy prices from dallas to baltimore
atis_abbreviation,3452,what is fare code f
atis_flight,3453,what is the last flight leaving san francisco going to washington on friday
atis_flight,3454,show flights from philadelphia to boston
atis_flight,3455,is there a round trip flight from atlanta to dallas via denver
atis_flight_time,3456,what time does twa depart from boston to go to san francisco
atis_flight,3457,show me the list of flights between philadelphia and denver that leave in the afternoon
atis_flight,3458,please give me flights from atlanta to boston on wednesday and thursday
atis_ground_service,3459,ground transport in denver
atis_flight,3460,show me all flights to dallas that are less than 1500 dollars round trip
atis_airfare,3461,round trip air fares from baltimore to philadelphia less than 1000 dollars
atis_flight,3462,what northwest flights stop in denver
atis_flight,3463,find travel arrangements for a round trip flight from boston to pittsburgh
atis_flight,3464,show me all flights from philadelphia to san francisco with one stop in dallas
atis_flight,3465,what flights go from boston to san francisco with a stop in dallas
atis_aircraft,3466,what kind of airplanes are used by delta airlines flying between washington and denver
atis_ground_service,3467,what kind of ground transportation is there in washington dc
atis_flight,3468,i need a flight from philadelphia to denver on sunday
atis_flight,3469,i want a flight from montreal quebec to san diego california that leaves sunday
atis_flight,3470,show me flights from oakland to dallas on sunday
atis_airfare,3471,what is the airfare for flights from denver to pittsburgh on delta airline
atis_flight,3472,flight from nashville to cleveland
atis_flight,3473,is there a flight from boston to san francisco making a stopover in dallas fort worth
atis_airfare,3474,how much does it cost to go from downtown to logan airport
atis_airline,3475,please show me airlines with round trip flights from boston to denver stop philadelphia
atis_flight,3476,list daily flights from oakland to boston using united airlines
atis_airfare,3477,show me round trip fares from new york to miami
atis_flight,3478,now i'd like information on flights from denver to san francisco
atis_airline,3479,is there an airline that has a flight from philadelphia to san francisco with a stop in dallas
atis_flight,3480,i'd like an afternoon flight from atlanta to san francisco with a stopover in denver arriving i'd say about mealtime
atis_airfare,3481,please give me the prices for all flights from philadelphia to denver airport next sunday
atis_flight,3482,show me all flights between boston and washington
atis_flight,3483,what are the flights from boston to denver on tuesday october fifteenth
atis_airline,3484,what airlines fly from burbank to denver
atis_airline,3485,does any airline have a jet flight between pittsburgh and baltimore
atis_quantity,3486,how many flights does twa have with business class
atis_abbreviation,3487,what is fare code h
atis_flight,3488,last nonstop flight from los angeles to pittsburgh on monday night
atis_flight,3489,show me flights denver to washington on thursday
atis_aircraft,3490,what aircraft is co 1209
atis_flight,3491,i'd like to book an flight on american airlines from boston to san francisco with one stop in pittsburgh
atis_flight,3492,on a flight from san francisco to atlanta that leaves before 8 am is there such a flight
atis_flight,3493,what is the cheapest flight from boston to san francisco
atis_flight,3494,i'd like to fly from philadelphia to san francisco through dallas
atis_flight,3495,hi i need to get a flight from memphis to salt lake city departing before 10 am
atis_flight,3496,do you have any flights from boston to dallas fort worth that stop over in philadelphia
atis_flight,3497,please show me continental flights from san francisco to pittsburgh on friday
atis_flight,3498,list the nonstop flights on wednesday june second from miami to washington arriving in washington between 1115 am and 1245 pm
atis_airfare,3499,what is the first class fare from baltimore to dallas
atis_flight,3500,oakland to denver
atis_flight,3501,on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used
atis_flight,3502,please give me all flights from long beach to memphis
atis_flight,3503,what are the evening flights from atlanta to baltimore
atis_airfare,3504,what are the most expensive first class tickets between boston and san francisco
atis_flight,3505,show me flights from boston to pittsburgh after 1700 hours on wednesday
atis_flight,3506,show flights from pittsburgh to oakland
atis_flight,3507,does united airlines have flights between boston and denver
atis_flight,3508,all flights from washington dc to san francisco after 5 pm on november twelfth economy class
atis_flight,3509,are there any flights from boston to san francisco stopping in denver
atis_flight,3510,what are the sunday flights from oakland to washington dc
atis_airfare,3511,could you please give me the round trip fare from denver to atlanta
atis_flight,3512,what about the flights from boston to la
atis_flight,3513,is it possible for me to fly from baltimore to san francisco
atis_ground_service,3514,what ground transportation is there in atlanta
atis_airfare,3515,what is the cost of flight dl 106 from philadelphia to boston
atis_flight,3516,please give me flights available from baltimore to philadelphia
atis_flight,3517,when can i fly from philadelphia to dallas on a saturday morning
atis_abbreviation,3518,what does ap57 mean
atis_flight,3519,show me the flights from boston to pittsburgh on wednesday
atis_airline,3520,airlines that fly to miami from new york on friday
atis_flight,3521,list all flights on sunday from san francisco to pittsburgh nonstop
atis_abbreviation,3522,what's fare code yn
atis_flight,3523,what is the cheapest way to fly from denver to oakland
atis_flight,3524,show me the flight from detroit to westchester county with the highest one way fare
atis_flight,3525,what flights are there from indianapolis to orlando
atis_airline,3526,what airlines fly from toronto to san diego
atis_flight,3527,what are all of the flights into and out of atlanta's airport
atis_ground_service,3528,show me ground transportation in boston and in baltimore
atis_airline,3529,which airlines have first class flights today
atis_flight,3530,show me the flights from san diego to san francisco on southwest airlines
atis_flight,3531,please list all flights from oakland to dallas on sunday morning
atis_flight,3532,tell me about flights from atlanta to charlotte north carolina leaving on monday and arriving in charlotte
atis_flight,3533,which northwest and united flights go through denver before noon
atis_flight,3534,give me flights from atlanta to baltimore
atis_aircraft,3535,what type of aircraft is used on american airline flight 315
atis_flight,3536,show me flights from dallas to baltimore
atis_flight,3537,show me the flights leaving charlotte to atlanta around 7 pm next tuesday
atis_flight,3538,chicago to san francisco on continental
atis_flight,3539,show me all flights from new york to miami leaving on a tuesday and show me all flights from miami to new york leaving on sunday
atis_flight,3540,what are the afternoon flights leaving from dallas to san francisco on american airlines
atis_flight,3541,does continental fly from denver to pittsburgh
atis_flight,3542,what's the most expensive way i can fly to washington
atis_flight,3543,what delta flights are available from pittsburgh to san francisco
atis_flight,3544,may i have a listing of flights from minneapolis to long beach california on wednesday
atis_flight,3545,i'd like flight information between boston and washington september third
atis_flight,3546,what flights do you have leaving denver and arriving in san francisco
atis_airfare,3547,show me round trip fares from las vegas to houston nonstop
atis_airfare,3548,show me fares from miami to new york
atis_flight,3549,on april fifteenth i would like an early morning flight from boston to atlanta
atis_ground_service,3550,show me ground transportation in dallas please
atis_ground_service,3551,what is the ground transport in denver
atis_flight,3552,list all nonstop flights from la to pittsburgh before 5 pm on tuesday
atis_flight,3553,now show me the flights from pittsburgh to baltimore
atis_flight,3554,show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow
atis_flight,3555,all flights from boston to washington
atis_flight_time,3556,show me the flight schedule from pittsburgh to san francisco
atis_airline,3557,what airlines fly between boston and san francisco
atis_flight,3558,which flights are between boston and baltimore washington
atis_flight,3559,please list the flights from philadelphia to toronto
atis_flight,3560,what's the cheapest way to fly between atlanta and denver
atis_flight,3561,list all the flights that arrive at general mitchell international airport
atis_flight,3562,list nonstop flights from baltimore washington airport to oakland that depart in the afternoon
atis_flight,3563,list nonstop flights from houston to dallas which arrive before midnight
atis_flight,3564,list all round trip flights from orlando to kansas city
atis_flight,3565,what economy flights are available from dallas to baltimore on december seventeenth
atis_abbreviation,3566,describe fare code qx
atis_airfare,3567,show me fares leaving on tuesdays from denver to dallas
atis_flight,3568,show me the us air flights from atlanta to boston
atis_flight,3569,on usa air how many flights leaving oakland on july twenty seventh to boston nonstop
atis_airfare,3570,economy fares new york to miami round trip
atis_ground_service,3571,what type of ground transportation is available in washington
atis_airfare,3572,what is the cheapest fare for a one way flight from boston to atlanta
atis_ground_service,3573,ground transportation oakland
atis_flight,3574,list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia
atis_flight,3575,show me the flights from love field to any other airport
atis_flight,3576,show me flights from baltimore to boston
atis_flight,3577,earliest flight on american airlines from washington dc to san francisco
atis_flight,3578,show me the evening flights from atlanta to boston
atis_flight,3579,i want a flight from toronto to montreal that leaves early friday morning
atis_flight,3580,show me all the information about the flight from baltimore to dallas which is listed dl 1055 dl 405
atis_flight,3581,are there any flights from chicago to minneapolis on saturday on continental
atis_flight,3582,show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow
atis_flight,3583,list daily flights from boston to oakland using twa
atis_aircraft,3584,what is the type of aircraft for united flight 21
atis_flight,3585,show flights between philadelphia and denver on september sixteenth
atis_abbreviation,3586,what is the yn code
atis_flight,3587,show me all flights from boston to denver
atis_flight,3588,i would like to book a flight on continental airlines from chicago to seattle on june first
atis_airfare,3589,can you show me fares for december sixteenth from oakland to dallas one way only
atis_flight,3590,information on afternoon flights from philadelphia to denver
atis_flight,3591,please give me a flight leaving boston going to washington arriving in washington at 5 o'clock in the afternoon
atis_abbreviation,3592,what is bna
atis_airfare,3593,i'd like to see all the economy fares from baltimore to philadelphia
atis_quantity,3594,how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon
atis_flight,3595,what are the flights from boston to baltimore leaving tomorrow
atis_flight,3596,from washington dc to philadelphia departing in the afternoon
atis_flight,3597,please give me flight schedules from baltimore to philadelphia
atis_flight,3598,give me the flights on december twenty seventh with the fares from indianapolis to orlando
atis_flight,3599,what flights from chicago to kansas city
atis_flight,3600,give me the flights from salt lake city to new york city arriving before 6 pm
atis_airfare,3601,show me the cheapest one way fares from san diego to miami
atis_flight,3602,what flights from pittsburgh to atlanta on wednesday morning serves breakfast
atis_flight,3603,what flights do you have in the morning of september twentieth on united airlines from pittsburgh to san francisco and a stopover in denver
atis_flight,3604,show me all canadian airlines flights from toronto
atis_flight,3605,requesting flight information from boston to denver on wednesday
atis_flight,3606,i'd like to fly from denver to pittsburgh with a stop in atlanta
atis_ground_service,3607,rental car in baltimore
atis_flight,3608,show me the flights that go from san diego to newark new jersey
atis_airfare,3609,price of flight from cleveland to nashville
atis_flight,3610,show afternoon flights from houston to dallas
atis_flight,3611,i'd like information on a flight from atlanta to denver a morning flight
atis_flight,3612,a first class flight to san francisco on american airlines tuesday next week
atis_flight,3613,all flights from miami to new york
atis_airfare,3614,i'd like to find the cheapest one way fare from baltimore to denver
atis_flight,3615,show me flights from los angeles to pittsburgh for tuesday
atis_ground_service,3616,ground transportation in dallas and boston
atis_flight,3617,show me continental flights leaving chicago on saturday morning
atis_flight,3618,show me some information on making a reservation from philadelphia to denver on sunday
atis_flight,3619,show me all the twa flights from indianapolis to houston that arrive around 11 am
atis_airfare,3620,what are the coach fares for flights from charlotte to newark tuesday evening
atis_flight,3621,list the round trip flights from st. paul to san jose
atis_flight,3622,show me the flights from baltimore to pittsburgh
atis_flight_time,3623,i would like the time your earliest flight from washington to philadelphia
atis_flight,3624,do you have a flight from charlotte to atlanta next tuesday
atis_flight,3625,i'd like flights going from boston to atlanta leaving on august sixth in the afternoon
atis_flight,3626,morning flights out of san francisco arriving boston afternoon
atis_flight,3627,show me all flights from san francisco to pittsburgh which arrive in pittsburgh before 9 o'clock am tomorrow
atis_flight,3628,i need a nonstop flight from atlanta to baltimore arriving between 5 pm and 730 pm
atis_flight,3629,what are the cheapest one way flights from pittsburgh to atlanta
atis_flight,3630,i'd like to fly from boston to san francisco
atis_flight,3631,hi i'd like a flight on alaska airlines from san diego to toronto please
atis_flight,3632,i need to spend much of a day on the ground in atlanta find me an early flight from boston and the lastest possible flight back from atlanta
atis_flight,3633,show me flights from san francisco to dallas please
atis_flight,3634,what are the flights on january first 1992 from boston to san francisco
atis_flight,3635,show me all flights from san francisco to boston philadelphia or baltimore
atis_flight,3636,list all flights leaving san francisco monday afternoon arriving in pittsburgh
atis_flight,3637,flights from phoenix to newark
atis_flight,3638,flight from washington dc to salt lake city
atis_flight,3639,can you list all flights departing from toronto and landing in san diego with a stopover in denver
atis_flight,3640,on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between
atis_flight,3641,find travel arrangements for a round trip flight from baltimore to pittsburgh
atis_flight,3642,what is the earliest american airlines flight leaving philadelphia for dallas
atis_airline,3643,which airlines have flights between charlotte and newark
atis_flight,3644,show me all flights from phoenix to milwaukee on american airlines on wednesday
atis_flight,3645,give me flights from baltimore to denver on united that offer first class
atis_flight,3646,i need to take ten people from phoenix to san diego please give me the flights during week days
atis_flight,3647,are there any early flights from atlanta to washington on thursday mornings
atis_flight,3648,show me all flights that arrive in philadelphia from baltimore denver or pittsburgh
atis_ground_service,3649,how much time does it take to go between the airport and downtown by ground transportation in dallas
atis_flight,3650,what is the earliest flight from boston that will arrive in denver
atis_flight,3651,flights on twa from columbus to st. louis
atis_flight,3652,show me all flights from ontario to tacoma one way
atis_flight,3653,then list the flights from atlanta to philadelphia early wednesday morning nonstop
atis_flight,3654,flights from montreal and phoenix to las vegas arriving at the same time
atis_flight,3655,what are the flights from boston to orlando
atis_ground_service,3656,what ground transportation is available in pittsburgh
atis_airfare,3657,what is the cost of a round trip ticket first class between oak and atl
atis_airfare,3658,show me fares leaving on tuesdays from denver to go to dallas
atis_abbreviation,3659,what does mco stand for
atis_flight,3660,what flights leave from chicago to seattle on saturday
atis_flight,3661,show me all flight from san francisco to oakland
atis_ground_service,3662,show me ground transportation for boston
atis_flight,3663,what are the flights from boston to atlanta
atis_flight,3664,what flights from atlanta to washington
atis_flight,3665,what flight goes from denver to baltimore first class on united airlines arriving on may seventh
atis_airfare,3666,what are the lowest one way fares from pittsburgh to atlanta
atis_flight,3667,i need a flight from toronto to san diego with a layover in washington dc on air canada
atis_flight,3668,what pm flights are available from philadelphia to pittsburgh
atis_flight,3669,a flight on continental airlines leaving boston and going to denver
atis_flight,3670,show me the flights from boston to philadelphia
atis_flight,3671,i need to go to san diego from toronto but i want to stopover in denver
atis_flight,3672,what flights are between dfw and oakland
atis_flight,3673,i want to go from boston to washington on monday morning
atis_flight,3674,please give me the flights from san francisco to washington dc
atis_flight,3675,which flights from pittsburgh to atlanta have the lowest coach class fares
atis_flight,3676,i would like a flight on american airlines from baltimore to san francisco with a stop in denver
atis_flight,3677,what flights go from chicago to seattle on saturday on continental airlines
atis_flight,3678,what is the earliest nonstop flight from washington to san francisco
atis_flight,3679,i want to go from san francisco to denver
atis_ground_service,3680,i will need a car at new york
atis_flight,3681,give me a flight from newark to tampa on friday
atis_flight,3682,does midwest express serve indianapolis
atis_ground_service,3683,in dallas fort worth i would like information on ground transportation
atis_flight,3684,i need to book a flight from newark to tampa on april fourth
atis_flight,3685,i would like to see the flights from baltimore to philadelphia please
atis_flight,3686,give me the flights from miami to new york using tower air
atis_flight,3687,philadelphia to dallas arriving before 1 in the afternoon
atis_abbreviation,3688,what is the meaning of fare code qx and qw
atis_flight,3689,what is the latest flight leaving las vegas for ontario
atis_flight,3690,i'd like a flight tomorrow from san diego to toronto
atis_aircraft,3691,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
atis_flight,3692,what is the earliest breakfast flight from philadelphia to fort worth
atis_flight,3693,show me the flights from boston to san francisco
atis_airfare,3694,what is the most expensive one way fare from boston to atlanta on american airlines
atis_flight,3695,shortest morning flights from cincinnati to tampa
atis_flight,3696,show me the flights before 11 am on august second from boston to denver on delta
atis_ground_service,3697,what ground transportation is there in denver
atis_airfare,3698,what is the fare for flights from denver to atlanta
atis_flight,3699,please list all flights leaving on thursday morning from new york city to toronto
atis_airline,3700,what airlines fly from boston to pittsburgh
atis_aircraft,3701,what is the smallest aircraft available to fly on from pittsburgh to baltimore
atis_flight,3702,show me all flights from boston to atlanta which leave atlanta after noon tomorrow
atis_flight,3703,flight information between washington and denver on september third
atis_flight,3704,do any us air flights leave from san francisco
atis_flight,3705,morning flight from atlanta to philadelphia
atis_flight,3706,what am flights are available from pittsburgh to boston
atis_airline,3707,show me the airlines that fly from denver to san francisco
atis_ground_service,3708,i'm looking for ground transportation in dallas
atis_flight,3709,list all flights on continental from denver to chicago which depart after 934 pm
atis_flight,3710,show me all flights from new york to miami leaving on a tuesday
atis_airfare,3711,what is the cheapest fare between boston and san francisco
atis_flight,3712,show me flights to philadelphia coming from baltimore or denver or pittsburgh
atis_flight,3713,list the american airlines flights from dallas to san francisco
atis_flight,3714,can you list all the flights between phoenix and las vegas
atis_airline,3715,show me the airlines that fly from san francisco to boston
atis_flight,3716,give me a list of flights between pittsburgh and baltimore
atis_flight,3717,what are the two american airlines flights that leave from dallas to san francisco in the evening
atis_airline,3718,what airlines fly from dallas to baltimore
atis_flight,3719,give me a flight from tampa to charlotte on sunday
atis_abbreviation,3720,what is the fare code y and what is the fare code h
atis_airfare,3721,how much does it cost to fly from boston to baltimore on a saturday
atis_flight,3722,give me the flights from new york city to las vegas on sunday and the flights from memphis to las vegas on sunday
atis_flight,3723,is there a delta flight from boston to denver
atis_flight,3724,i would like to fly from dallas to san francisco on saturday and arrive in san francisco before 4 pm
atis_flight,3725,what flights leave chicago and arrive in detroit around 6 pm next tuesday
atis_flight,3726,i need a flight from san diego to indianapolis leaving in the afternoon on tuesday
atis_flight,3727,show me flights from atlanta to baltimore
atis_flight,3728,i want to fly from boston to denver with a stop in philadelphia
atis_flight,3729,what nonstop flights between boston and washington arrive after 5 o'clock pm
atis_flight,3730,flights between baltimore and washington dc
atis_flight,3731,show me the flights that go from san diego to newark by way of houston
atis_abbreviation,3732,what does us mean
atis_flight,3733,looking for a flight from toronto to san diego
atis_flight,3734,flights from montreal and phoenix to las vegas arriving at the same time
atis_airfare,3735,show me the price of flight ea 212 from atlanta to washington
atis_abbreviation,3736,what does code y stand for
atis_flight,3737,i need a flight from pittsburgh to new york departing after 5 pm
atis_flight,3738,find me a flight on united from boston to san francisco with a stopover in denver
atis_flight,3739,what flights are there from pittsburgh to dallas on wednesday morning
atis_flight_time,3740,please give me the flight times i would like to fly from boston to baltimore in the morning before 8
atis_flight,3741,what is the earliest flight in the morning leaving boston for baltimore
atis_flight,3742,show me flights to san francisco from philadelphia stopping in dallas
atis_flight,3743,is there an afternoon flight from charlotte to minneapolis around 2 pm
atis_flight,3744,i'd like to fly from atlanta to denver on august twenty ninth
atis_abbreviation,3745,what does ewr mean
atis_flight,3746,flying from pittsburgh to atlanta on september fourth what would be the cheapest flight
atis_flight,3747,show me the flights from boston to pittsburgh on wednesday and thursday
atis_flight,3748,i want the list of daily flights from milwaukee to st. louis
atis_flight,3749,show me the flights from philadelphia to dallas
atis_airfare,3750,i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh
atis_flight,3751,what flights are available between philadelphia and denver on september sixteenth
atis_flight,3752,what flights depart baltimore and arrive by 8 pm friday in san francisco
atis_flight,3753,please list the friday flights from houston to milwaukee on american airlines in the evening
atis_airline,3754,what airlines fly from st. petersburg to milwaukee and from milwaukee to tacoma
atis_airfare,3755,can you show me one way economy fares from dallas to atlanta
atis_flight,3756,i would like to book a flight from charlotte to baltimore on april eighth
atis_airfare,3757,what is the fare on november seventh going one way from pittsburgh to philadelphia
atis_flight,3758,show flights from san francisco to denver on a thursday
atis_flight,3759,how do you get from the airport to downtown dallas please
atis_flight,3760,show me the latest nonstop flight from denver to washington dc
atis_flight,3761,okay tell me what the earliest flight is that leaves between atlanta and denver
atis_airline,3762,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth
atis_flight,3763,i want to fly from kansas city to chicago next wednesday arriving in the evening and returning the next day
atis_flight,3764,please list the flights leaving from st. louis to st. paul after 10 am
atis_flight,3765,i'm trying to find a flight from kansas city to burbank on saturday the twenty second
atis_flight,3766,i would like to book a flight for august twenty seventh with us air from baltimore to oakland what flights do you have available
atis_flight,3767,please show me the return flights from miami to new york
atis_abbreviation,3768,what does the abbreviation dl mean
atis_flight,3769,i need to fly from nashville to tacoma first thing in the morning what is there
atis_ground_service,3770,show me ground transportation in denver
atis_flight,3771,are there any flights from denver to pittsburgh with a stopover in atlanta
atis_airfare,3772,what is the cheapest fare from washington to san francisco leaving on september thirtieth
atis_flight,3773,show me the flights from atlanta to boston
atis_airline,3774,define airline hp
atis_aircraft,3775,what type of aircraft leaving philadelphia to dallas
atis_flight,3776,show me all flights from pittsburgh to boston both direct and connecting that depart pittsburgh after 7 pm
atis_flight,3777,show me flights denver to washington dc on thursday
atis_flight,3778,i need to fly from atlanta to charlotte north carolina next monday
atis_flight,3779,okay what i'd like to do on this one is go from washington to atlanta i want a nonstop and i'd like to leave around 5 pm
atis_flight,3780,flights from pittsburgh to baltimore between 10 am and 2 pm
atis_flight,3781,i want to make a round trip flight from washington to san francisco and return
atis_flight,3782,display all flights from st. petersburg and charlotte flights should leave after noon arrive after 5 pm nonstop flight
atis_flight,3783,show me the flights from pittsburgh to philadelphia
atis_aircraft,3784,what kind of aircraft do you have flying from boston to san francisco on august twenty seventh
atis_flight,3785,what flights go from dallas to denver after 3 pm
atis_flight,3786,weekday flights from san francisco to denver
atis_flight,3787,flight from denver to philadelphia
atis_airline,3788,what airline uses the code hp
atis_flight,3789,show me flights from atlanta to philadelphia in the morning
atis_flight,3790,show me all the flights from san francisco to boston for august thirty first 1991
atis_flight,3791,now i need flights leaving denver in the afternoon on wednesday and arriving in san francisco
atis_ground_service,3792,what about a car rental in denver
atis_flight,3793,what flights from st. paul to kansas city on friday with supper served
atis_flight,3794,i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning
atis_airfare,3795,what's the lowest round trip fare from atlanta to bwi
atis_flight,3796,what is the least expensive business class flight between boston and san francisco
atis_flight,3797,what is the cheapest flight from san francisco to pittsburgh on sunday
atis_flight,3798,i'd like to know the latest flight from atlanta to boston
atis_flight,3799,i need a flight this sunday from miami to las vegas and i would prefer a morning flight
atis_aircraft,3800,repeating leaving denver to san francisco before 10 am what type of aircraft is used
atis_quantity,3801,how many cities are served by eastern with first class flights
atis_flight,3802,i need a flight on sunday from long beach to columbus
atis_airfare,3803,what is the cheapest fare i can get from dallas to denver
atis_flight,3804,show me the daily flight schedule between boston and pittsburgh
atis_flight,3805,show me flights between memphis tennessee and las vegas
atis_flight,3806,i would like the first flight from toronto to montreal next friday
atis_flight,3807,does midwest express serve baltimore
atis_flight,3808,i would like a flight from washington to boston leaving at 230 on august twentieth
atis_flight,3809,i'd like a flight on united airlines from dallas to san francisco that leaves after 815 am
atis_flight,3810,i need a flight from tampa to montreal
atis_flight,3811,please show me all the flights from boston
atis_flight,3812,is there a flight from atlanta to san francisco on november seventh at noon
atis_ground_service,3813,and i'll need ground transportation for tuesday july sixth to wednesday july seventh in san diego
atis_flight,3814,i'd like a flight from washington that stops in denver and goes on to san francisco
atis_flight,3815,show me the one way flight from detroit to westchester county with the highest fare
atis_abbreviation,3816,what is fare code h
atis_flight,3817,us 201
atis_flight,3818,flights from newark to boston
atis_airfare,3819,show me all the prices of flights from baltimore to dallas
atis_flight,3820,show me all flights arriving to denver from oakland
atis_flight,3821,what flights stop in atlanta before noon
atis_flight,3822,show flights on us air from pittsburgh to oakland connecting through denver
atis_flight,3823,list all american airlines flights from phoenix to milwaukee on wednesday
atis_flight,3824,i'd like to arrange for two friends to fly into los angeles next saturday evening one of the people is coming from kansas city and the other is coming from las vegas
atis_flight,3825,i need a flight from cincinnati to san jose leaving after 6 in the evening
atis_flight,3826,i would like an early morning flight on june first from chicago into seattle on continental airlines
atis_abbreviation,3827,i'd like to see the fare code again qx
atis_flight,3828,list all flights on continental leaving denver and arriving at chicago on monday before noon
atis_flight,3829,what flights go from philadelphia to san francisco with a stopover in dallas
atis_flight,3830,i would like to know the flights available from boston to denver arriving in denver by 8 o'clock wednesday morning
atis_flight,3831,please list the wednesday american airline flights from milwaukee to san jose
atis_flight,3832,find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm
atis_flight,3833,show me the flights from dallas to baltimore
atis_flight,3834,list flights from pittsburgh to los angeles which leave on thursday after 5 pm
atis_airline,3835,show me the airlines between boston and denver
atis_flight,3836,list nonstop flights from san francisco to oakland that depart in the afternoon
atis_flight,3837,show me the flights
atis_flight,3838,list all the landings at general mitchell international
atis_flight,3839,find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm
atis_flight,3840,find me the latest return flight from atlanta to boston on the same day
atis_flight,3841,show flights from memphis to las vegas
atis_flight,3842,philadelphia to san francisco with one stop in dallas please
atis_flight,3843,i need information from denver to pittsburgh
atis_flight,3844,show me the flight classes for delta airlines
atis_flight,3845,show me flights from atlanta to washington
atis_flight,3846,show me all flights from san francisco to new york nonstop
atis_flight,3847,what are the flights from boston to philadelphia
atis_flight,3848,show me all the flights leaving baltimore
atis_flight,3849,show flights from dallas to san francisco
atis_flight,3850,what flights are there arriving in chicago on continental after 11 pm
atis_flight,3851,what's the cheapest one way flight from denver to pittsburgh
atis_airfare,3852,what's the first class fare round trip from atlanta to denver
atis_flight,3853,show me the continental flights leaving chicago early saturday morning
atis_flight,3854,is there a united flight from baltimore to san francisco on the morning of august twenty seventh
atis_flight,3855,show me all flights from new york to milwaukee on northwest airlines departing at 720 am
atis_flight,3856,i want to fly from dallas to san francisco
atis_flight,3857,okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock
atis_flight,3858,list nonstop flights from los angeles to pittsburgh which arrive on monday after 5 pm
atis_flight,3859,i need to fly from boston to denver and then to san francisco and back to boston
atis_flight,3860,i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday
atis_airfare,3861,can you tell me the cheapest one way fare from boston to san francisco
atis_airfare,3862,what are the fares from newark to la monday and wednesday
atis_flight,3863,cheapest flight from miami to indianapolis
atis_flight,3864,show me all flights from san francisco to boston on november tenth
atis_flight,3865,what are the flights from san jose to nashville on thursday the twentieth
atis_flight,3866,i want a flight from san francisco to denver leaving san francisco in the afternoon arriving denver around 5 in the afternoon
atis_flight,3867,how about flights from dallas to atlanta on wednesday morning
atis_flight,3868,what is the earliest flight from boston to dallas fort worth leaving august eighth
atis_flight,3869,american airlines from denver to milwaukee
atis_flight,3870,all flights before 10 am boston denver
atis_flight,3871,all flights from washington to san francisco leaving after 2
atis_flight,3872,what is the latest us air flight leaving philadelphia and returning to boston
atis_flight,3873,give me morning flights from atlanta to baltimore
atis_flight,3874,what is the first flight from boston to dallas
atis_flight,3875,what is the earliest flight flying from pittsburgh to atlanta on july fifth
atis_flight,3876,show the flights from san francisco to pittsburgh
atis_flight,3877,give me return flights from philadelphia to san francisco for december third
atis_flight,3878,show me all the flights from montreal to detroit
atis_flight,3879,list all flights on united from san francisco to boston with fare code qx
atis_flight,3880,information on flights from philadelphia to san francisco
atis_airline,3881,is us air
atis_airfare,3882,what is the cheapest round trip fare on continental 1291 round trip denver san francisco
atis_ground_service,3883,can you give me information on transportation from the airport in philadelphia to downtown philadelphia
atis_airfare,3884,i would like to know the first class fare on a flight from baltimore to denver
atis_flight,3885,show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am
atis_flight,3886,please list the american airlines flights from houston to milwaukee
atis_airfare,3887,what are the fares for flights from charlotte to newark on tuesday and wednesday
atis_flight,3888,hi i'd like a flight from tampa to montreal
atis_flight,3889,what flights go from dallas to baltimore
atis_flight,3890,give me all the flights from new york to miami round trip
atis_quantity,3891,how many flights does twa have in business class
atis_flight,3892,what is the cheapest flight from washington to san francisco on friday
atis_airfare,3893,what is the cheapest fare for flights from boston to dallas
atis_flight,3894,what is the first flight from boston to atlanta
atis_flight,3895,okay all right do you have a flight on united airlines from atlanta to washington
atis_flight,3896,list the flights from san francisco to philadelphia on american airlines
atis_flight,3897,return from miami to new york on tower air on saturdays
atis_flight,3898,what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm
atis_flight,3899,show me the shortest flight from boston to denver which arrives in denver wednesday before noon
atis_flight,3900,show all connecting flights from pittsburgh to oakland
atis_flight,3901,what is the earliest flight from boston to san francisco on american airlines
atis_abbreviation,3902,what is fare code fn
atis_abbreviation,3903,what is ff
atis_airfare,3904,show me the round trip tickets from baltimore to dallas
atis_ground_service,3905,is there ground transportation from the atlanta airport to downtown atlanta
